Date,Close/Last,Volume,Open,High,Low
01/13/2023,$64.2707,11048210,$63.1327,$64.5912,$62.9083
01/12/2023,$63.1968,11498680,$62.4115,$63.4773,$61.9387
01/11/2023,$62.2592,10159260,$60.7606,$62.2672,$60.5122
01/10/2023,$60.3199,9255525,$57.8596,$60.40,$57.8596
01/09/2023,$58.2363,7572883,$57.6994,$59.23,$57.6673
01/06/2023,$57.6513,10389470,$57.7074,$57.9638,$56.6976
01/05/2023,$57.1304,12770160,$56.0165,$57.3387,$55.2952
01/04/2023,$56.2569,16784590,$54.8224,$56.2569,$53.4921
01/03/2023,$54.8224,6405106,$54.2224,$54.8934,$53.8934
12/30/2022,$54.0547,4127747,$53.487,$54.2095,$53.4031
12/29/2022,$54.0289,4416364,$53.0612,$54.1321,$52.8985
12/28/2022,$52.8806,3869533,$53.5386,$53.6547,$52.4484
12/27/2022,$53.4418,4239477,$52.8999,$53.5999,$52.8354
12/23/2022,$52.7645,3293379,$52.7129,$53.1515,$52.229
12/22/2022,$52.7516,6062220,$53.0161,$53.358,$51.7903
12/21/2022,$53.5322,7555628,$52.2806,$53.9257,$52.2387
12/20/2022,$51.8226,6975669,$50.3453,$52.1258,$50.2227
12/19/2022,$50.3582,4399175,$49.8356,$50.5452,$49.8034
12/16/2022,$50.0937,9954897,$50.184,$50.5452,$49.4776
12/15/2022,$50.842,9719586,$51.6549,$52.3903,$50.642
12/14/2022,$52.558,7645555,$53.1451,$53.7644,$52.4742
12/13/2022,$53.4676,7720015,$54.5579,$54.7708,$52.8548
12/12/2022,$53.6805,4660217,$52.7193,$53.7128,$52.2742
12/09/2022,$52.5451,5544340,$53.945,$54.0612,$52.4709
12/08/2022,$53.9515,6438447,$55.2224,$55.603,$53.3418
12/07/2022,$54.8353,4860628,$54.8353,$55.532,$54.7192
12/06/2022,$55.0159,5883866,$55.8739,$56.1901,$54.4934
12/05/2022,$54.616,4715418,$55.3772,$55.5115,$54.5902
12/02/2022,$56.0481,4480434,$54.5579,$56.0933,$54.4547
12/01/2022,$55.003,4240695,$55.6159,$55.8739,$54.7514
11/30/2022,$55.4611,7260816,$55.2482,$55.7062,$53.6676
11/29/2022,$55.2611,4489124,$55.3191,$55.4288,$54.8095
11/28/2022,$55.1385,4284264,$56.2546,$56.4868,$54.9353
11/25/2022,$56.861,1894075,$56.5771,$57.0158,$56.3513
11/23/2022,$56.6868,3655685,$56.1449,$56.7449,$56.0868
11/22/2022,$56.3191,4234987,$55.674,$56.5029,$55.4804
11/21/2022,$55.4095,3269761,$54.9063,$55.4772,$54.6611
11/18/2022,$55.145,4084167,$55.7965,$56.2223,$54.7385
11/17/2022,$55.0869,4653063,$54.0289,$55.332,$53.6805
11/16/2022,$54.7708,4753177,$56.0159,$56.0804,$54.6095
11/15/2022,$56.2159,4930201,$55.8288,$56.5255,$55.6224
11/14/2022,$55.3708,4912635,$55.4675,$56.1901,$55.2675
11/11/2022,$55.6804,7781767,$55.3385,$55.9836,$54.9321
11/10/2022,$55.0804,8589091,$54.9837,$55.2675,$54.2869
11/09/2022,$53.6418,4960261,$53.687,$54.6998,$53.4805
11/08/2022,$54.1902,6262775,$54.0612,$54.6482,$53.3193
11/07/2022,$53.8418,8014632,$52.3258,$54.087,$52.30
11/04/2022,$52.30,7201102,$51.6032,$52.358,$51.242
11/03/2022,$50.5646,8689492,$49.5905,$50.8226,$49.3969
11/02/2022,$49.9324,6375172,$50.3775,$51.3904,$49.855
11/01/2022,$50.4549,5715776,$50.6807,$51.6678,$49.9646
10/31/2022,$50.1969,6594881,$50.1775,$50.8743,$50.0227
10/28/2022,$50.5323,5387941,$49.4743,$50.5581,$49.4034
10/27/2022,$49.0292,6295878,$49.2227,$50.0808,$48.9582
10/26/2022,$48.6808,8084626,$47.2809,$49.4356,$47.2164
10/25/2022,$47.0938,9622552,$48.3841,$48.5454,$45.8552
10/24/2022,$47.3261,6799559,$47.0938,$47.9454,$46.9455
10/21/2022,$46.9777,6449775,$45.1585,$47.0293,$44.9972
10/20/2022,$45.1391,5987288,$45.6488,$46.2004,$45.052
10/19/2022,$45.5004,5238467,$45.3327,$45.7907,$44.7327
10/18/2022,$45.6101,6109675,$45.2811,$45.8939,$45.1101
10/17/2022,$44.2747,5141091,$44.4811,$45.2811,$44.1456
10/14/2022,$43.5908,5674544,$44.0618,$44.3714,$43.3457
10/13/2022,$43.8295,7986399,$41.0878,$44.1005,$40.7652
10/12/2022,$41.7651,5357097,$41.0878,$42.2038,$40.6813
10/11/2022,$41.2878,5295931,$41.6039,$42.1006,$40.6942
10/10/2022,$41.92,3591391,$41.9651,$42.3329,$41.3265
10/07/2022,$41.649,4271647,$42.3264,$42.4341,$41.3523
10/06/2022,$42.7199,4955130,$43.0489,$43.5328,$42.4425
10/05/2022,$43.507,5811539,$43.0231,$44.0005,$42.6103
10/04/2022,$43.5715,7751260,$41.8555,$43.636,$41.849
10/03/2022,$41.0297,5433824,$40.4878,$41.5329,$40.0911
09/30/2022,$39.9395,7917975,$40.4104,$40.8297,$39.9201
09/29/2022,$40.4685,8799679,$41.1394,$41.3587,$39.9459
09/28/2022,$41.5845,6657732,$41.9264,$41.9684,$41.4103
09/27/2022,$41.591,7848046,$41.8361,$42.1308,$40.9716
09/26/2022,$41.5135,10454610,$41.6297,$42.6812,$41.4232
09/23/2022,$41.6426,8176825,$41.6426,$41.9845,$40.9975
09/22/2022,$42.1651,7068437,$41.9329,$42.3909,$41.6232
09/21/2022,$42.0748,6332846,$43.236,$43.2683,$42.0361
09/20/2022,$42.9586,5220818,$42.8683,$43.3521,$42.5393
09/19/2022,$43.2554,5012204,$42.3135,$43.5392,$42.2296
09/16/2022,$42.8296,14308800,$42.1909,$42.9651,$42.049
09/15/2022,$44.4553,4927334,$45.0166,$45.6681,$44.3521
09/14/2022,$45.1778,6210344,$45.6101,$45.8036,$44.3069
09/13/2022,$45.7004,7210803,$47.2616,$47.6454,$45.5585
09/12/2022,$48.5905,7265320,$48.0035,$49.3432,$47.9067
09/09/2022,$47.7648,6726343,$48.0809,$48.3647,$47.5325
09/08/2022,$47.5906,3620308,$46.7971,$47.7906,$46.5003
09/07/2022,$47.468,3423068,$46.3842,$47.568,$46.2681
09/06/2022,$46.5519,4032652,$46.7713,$46.8616,$45.8939
09/02/2022,$46.7261,4036970,$47.6035,$47.968,$46.5197
09/01/2022,$47.1455,4985500,$47.2551,$47.2551,$46.081
08/31/2022,$47.3777,6400984,$48.6486,$48.8937,$47.3261
08/30/2022,$48.468,4290448,$49.5195,$49.7905,$47.9519
08/29/2022,$49.0615,4902415,$48.2809,$49.5711,$47.9196
08/26/2022,$48.5583,5375901,$50.5711,$50.7221,$48.5196
08/25/2022,$50.4098,5201747,$49.913,$51.4061,$49.8743
08/24/2022,$49.5066,4765708,$49.126,$49.855,$48.9518
08/23/2022,$49.0937,4761409,$48.3776,$49.8679,$48.3325
08/22/2022,$48.2422,5073353,$49.1131,$49.14,$47.9725
08/19/2022,$50.1388,3614677,$50.642,$50.7001,$49.8485
08/18/2022,$51.1001,4000360,$51.4613,$51.5355,$50.971
08/17/2022,$51.5581,4040271,$51.6484,$51.8548,$51.1323
08/16/2022,$52.30,5774503,$51.171,$52.4451,$51.0549
08/15/2022,$51.4871,3406102,$51.1646,$51.7065,$51.0162
08/12/2022,$51.5645,5154487,$51.1517,$51.5903,$50.6807
08/11/2022,$50.9001,9069779,$50.3195,$51.1001,$50.2936
08/10/2022,$49.7646,10174760,$49.1647,$50.1904,$48.9712
08/09/2022,$48.3389,4723373,$48.6228,$49.0873,$48.3002
08/08/2022,$48.5002,6127771,$48.9518,$49.5324,$48.2965
08/05/2022,$47.9712,4640224,$47.3712,$48.4099,$47.2229
08/04/2022,$47.5261,4325355,$48.0551,$48.1551,$47.4551
08/03/2022,$48.2164,6029843,$48.3325,$48.5776,$47.7777
08/02/2022,$47.9712,5788210,$48.5389,$49.0615,$47.9454
08/01/2022,$48.9002,9149182,$47.2874,$49.255,$46.8939
07/29/2022,$47.6809,7930722,$47.0938,$48.0744,$46.7229
07/28/2022,$47.1842,11253970,$48.0938,$48.3196,$47.0326
07/27/2022,$46.1778,7208369,$46.4487,$46.7068,$45.221
07/26/2022,$46.1326,18041090,$44.9488,$47.3325,$44.6101
07/25/2022,$44.1005,5899108,$43.4683,$44.4682,$43.2425
07/22/2022,$43.9908,5612999,$44.1263,$44.3585,$43.765
07/21/2022,$43.9521,5950697,$43.6747,$44.0876,$43.2864
07/20/2022,$43.7973,6855678,$42.7715,$44.0489,$42.6103
07/19/2022,$43.0554,6274191,$41.6103,$43.0941,$41.5974
07/18/2022,$41.0813,6608915,$41.5394,$41.9974,$40.8555
07/15/2022,$40.5523,5851193,$40.0491,$40.633,$39.3459
07/14/2022,$39.4105,5095862,$39.3524,$39.4556,$38.7073
07/13/2022,$40.004,4337308,$40.0298,$40.4491,$39.4879
07/12/2022,$40.6555,7275941,$39.3524,$41.6297,$39.3524
07/11/2022,$39.9395,4776378,$40.2491,$40.3965,$39.6233
07/08/2022,$40.8039,6193289,$40.5652,$41.5329,$40.1265
07/07/2022,$40.6426,6298756,$40.3652,$40.7265,$39.9588
07/06/2022,$39.7201,4892259,$39.7137,$40.2298,$39.1782
07/05/2022,$40.0169,8034911,$39.6814,$40.0685,$38.6621
07/01/2022,$40.991,6851625,$40.9587,$41.6361,$40.133
06/30/2022,$41.0749,8701944,$40.3523,$41.1329,$39.8427
06/29/2022,$41.0878,6908242,$42.4038,$42.578,$40.8233
06/28/2022,$42.5006,7049161,$43.5134,$44.1585,$42.1651
06/27/2022,$43.036,6798432,$43.5263,$43.8037,$42.6683
06/24/2022,$43.2747,9996274,$41.7135,$43.8457,$41.5587
06/23/2022,$41.3329,6754335,$41.5265,$41.9845,$40.6942
06/22/2022,$41.6361,9706660,$41.4039,$42.1909,$41.3974
06/21/2022,$42.4167,8082047,$43.5199,$43.9069,$42.3909
06/17/2022,$42.578,9002218,$42.0555,$43.0489,$41.6361
06/16/2022,$42.12,9065332,$43.2425,$43.3779,$41.8361
06/15/2022,$44.5779,6589373,$44.4876,$45.1714,$43.7392
06/14/2022,$43.9005,5379727,$43.836,$44.4553,$43.565
06/13/2022,$43.6876,9459386,$44.8166,$45.1585,$43.3102
06/10/2022,$45.952,9586149,$47.1068,$47.1971,$45.6359
06/09/2022,$48.2422,5055757,$49.6034,$49.7066,$48.2228
06/08/2022,$49.7776,3376012,$49.4743,$50.5001,$49.3647
06/07/2022,$50.3195,5125812,$49.6163,$50.4162,$49.1389
06/06/2022,$49.6743,4744095,$50.2614,$50.5065,$49.526
06/03/2022,$49.655,5272784,$49.5066,$49.7679,$48.8163
06/02/2022,$50.3195,6166338,$50.3324,$50.7452,$49.784
06/01/2022,$50.0098,5928012,$51.0162,$51.2484,$49.4743
05/31/2022,$50.5065,5191015,$50.2872,$50.9904,$50.1646
05/27/2022,$50.8097,4871897,$49.8614,$50.8226,$49.6679
05/26/2022,$49.6808,4690436,$48.526,$50.1324,$48.1906
05/25/2022,$48.0809,7095970,$47.3971,$48.1196,$46.8487
05/24/2022,$48.0744,6129340,$48.2099,$48.3002,$46.4874
05/23/2022,$48.6808,5275360,$49.0421,$49.2873,$48.3905
05/20/2022,$48.5454,7340800,$49.1002,$49.3163,$47.268
05/19/2022,$48.8615,6225678,$48.3841,$49.3776,$48.0293
05/18/2022,$48.5131,7063289,$48.8034,$49.3647,$48.268
05/17/2022,$49.2873,4497346,$49.1647,$49.8034,$48.8948
05/16/2022,$48.1454,6511510,$47.939,$48.6421,$47.5648
05/13/2022,$48.4163,5176944,$47.9906,$49.0099,$47.8357
05/12/2022,$47.2745,8625315,$46.281,$47.8744,$45.9133
05/11/2022,$46.7326,7765970,$47.5841,$48.1164,$46.4874
05/10/2022,$47.2938,6837118,$47.739,$48.189,$45.8939
05/09/2022,$47.0745,7019122,$49.5324,$49.6485,$46.7939
05/06/2022,$50.4678,5363668,$50.5323,$50.5711,$49.1518
05/05/2022,$50.7001,7159399,$51.2097,$51.6613,$50.0356
05/04/2022,$51.8871,7488546,$50.442,$52.1032,$49.8163
05/03/2022,$50.1001,7846945,$49.5776,$50.4904,$49.0163
05/02/2022,$48.7389,11548330,$47.797,$48.9195,$46.8423
04/29/2022,$48.0938,10390060,$49.9904,$50.4001,$47.9648
04/28/2022,$50.1453,12014530,$50.5711,$50.771,$48.9351
04/27/2022,$50.4549,12593160,$51.6097,$52.7387,$50.2356
04/26/2022,$51.9903,28754880,$54.803,$54.9837,$50.584
04/25/2022,$57.9835,6903402,$57.0932,$58.0609,$55.8514
04/22/2022,$57.4609,4963950,$58.6351,$58.8996,$57.4029
04/21/2022,$59.1705,4501483,$59.964,$60.4995,$58.9834
04/20/2022,$58.9641,4002531,$59.6737,$60.0672,$58.8673
04/19/2022,$59.2866,4607073,$58.577,$59.5189,$58.577
04/18/2022,$58.319,3919950,$58.6867,$59.0286,$57.9964
04/14/2022,$58.5964,3829369,$58.7318,$59.4479,$58.4673
04/13/2022,$58.5447,3963801,$58.1641,$58.9963,$58.0545
04/12/2022,$58.0609,4510838,$58.0609,$58.9254,$57.6093
04/11/2022,$57.848,5392309,$57.7642,$59.0834,$57.4351
04/08/2022,$57.8932,4017239,$57.7319,$58.2351,$57.1706
04/07/2022,$57.7125,7097205,$57.9448,$58.1125,$56.1836
04/06/2022,$58.0028,6576669,$57.6545,$58.1706,$56.6545
04/05/2022,$58.1254,6720767,$59.1318,$59.5705,$58.0028
04/04/2022,$59.3641,5141193,$59.4673,$59.5576,$58.6415
04/01/2022,$59.6673,5641339,$59.4157,$59.7124,$58.777
03/31/2022,$59.0286,8225689,$60.4801,$60.6072,$59.0092
03/30/2022,$61.0156,5633618,$60.3962,$61.3768,$60.1912
03/29/2022,$61.0607,8594622,$60.0092,$61.2672,$60.0092
03/28/2022,$59.3512,7519411,$60.3833,$60.4091,$58.5254
03/25/2022,$60.6543,5751099,$60.9252,$61.2285,$60.2614
03/24/2022,$60.7188,5333810,$60.893,$60.9123,$60.4156
03/23/2022,$60.4479,4893275,$61.0156,$61.0672,$60.3253
03/22/2022,$61.222,4816211,$61.4413,$62.08,$61.0285
03/21/2022,$61.1704,5482147,$60.9317,$61.751,$60.4124
03/18/2022,$61.6671,7396631,$61.6671,$61.8736,$61.0039
03/17/2022,$61.6284,4350277,$60.7704,$61.6542,$60.1963
03/16/2022,$61.093,5578656,$60.2995,$61.5704,$59.8253
03/15/2022,$59.5769,5102438,$60.1576,$60.3575,$58.8738
03/14/2022,$59.6415,6043621,$59.635,$60.6349,$59.3124
03/11/2022,$59.5318,7066380,$59.8672,$60.3962,$59.1318
03/10/2022,$58.9189,8115515,$56.6223,$59.0931,$56.4168
03/09/2022,$58.8673,6475832,$59.0028,$59.9898,$58.7705
03/08/2022,$56.8674,6857079,$56.1449,$58.3512,$55.1869
03/07/2022,$55.0804,7120132,$57.2029,$57.548,$55.0224
03/04/2022,$57.5061,8441538,$58.2028,$58.3706,$56.461
03/03/2022,$59.6415,4622944,$61.2478,$61.4801,$59.3382
03/02/2022,$60.7446,4442828,$60.293,$61.2543,$60.0479
03/01/2022,$59.564,6732460,$61.2607,$61.9703,$59.2673
02/28/2022,$61.6155,6319108,$61.1317,$61.8153,$60.7253
02/25/2022,$62.1703,6972485,$60.2608,$62.8477,$60.035
02/24/2022,$59.6995,11392370,$58.4415,$60.0543,$56.5771
02/23/2022,$59.7705,7376523,$60.5059,$61.1962,$59.5511
02/22/2022,$60.7382,7694145,$59.764,$61.4316,$59.5898
02/18/2022,$59.7963,15644110,$63.4928,$63.8476,$59.2995
02/17/2022,$63.5186,3881022,$64.7379,$64.7895,$63.1445
02/16/2022,$65.4217,4891072,$64.5702,$65.7443,$64.4412
02/15/2022,$65.1056,6697616,$63.2154,$65.4024,$63.1896
02/14/2022,$62.3187,6960777,$62.3897,$62.8348,$61.6478
02/11/2022,$62.4671,7455454,$63.8799,$64.6605,$62.0413
02/10/2022,$63.7315,5512914,$63.4735,$64.9508,$63.2219
02/09/2022,$64.0283,6624205,$64.6734,$64.8153,$63.9444
02/08/2022,$64.067,5158353,$64.4992,$64.8347,$63.6283
02/07/2022,$64.4476,4385658,$64.1057,$64.8927,$63.5444
02/04/2022,$63.8735,6403566,$63.0283,$64.5444,$62.9896
02/03/2022,$63.4283,6213283,$62.6735,$63.9702,$62.2865
02/02/2022,$63.2477,5561406,$63.009,$63.596,$62.0349
02/01/2022,$63.1896,8149215,$61.2865,$63.4928,$61.1252
01/31/2022,$60.9511,7001570,$59.0996,$60.9994,$58.7254
01/28/2022,$59.4157,6478640,$57.6093,$59.4544,$57.319
01/27/2022,$57.9964,7804627,$58.0609,$59.2028,$56.8158
01/26/2022,$57.6222,10637160,$59.035,$59.2931,$56.8029
01/25/2022,$58.777,20951990,$58.7834,$59.5834,$56.9642
01/24/2022,$62.5187,9879456,$61.022,$62.8606,$59.5382
01/21/2022,$62.1252,8077410,$63.0283,$63.4477,$61.8413
01/20/2022,$63.3832,5635453,$64.6605,$65.6669,$63.2025
01/19/2022,$64.9121,5698958,$66.2475,$66.441,$64.8153
01/18/2022,$66.3765,8412995,$66.1636,$66.9184,$65.9056
01/14/2022,$66.5507,4380309,$65.583,$66.6217,$65.0992
01/13/2022,$66.0991,4382511,$65.9894,$66.8668,$65.6733
01/12/2022,$65.9572,4558453,$65.4346,$66.2009,$65.4024
01/11/2022,$65.6669,5673887,$64.6992,$66.0411,$64.4928
01/10/2022,$64.1379,5768666,$65.6217,$65.8024,$63.8283
01/07/2022,$65.4153,6248430,$64.3831,$65.9572,$64.3637
01/06/2022,$64.4799,4277011,$64.8024,$65.2089,$64.1379
01/05/2022,$64.1057,5894662,$64.3379,$65.6669,$64.0541
01/04/2022,$64.1057,7624083,$63.7251,$64.5444,$63.2799
01/03/2022,$62.0865,4621178,$61.4284,$62.8606,$61.1252
12/31/2021,$60.9446,3795703,$60.964,$61.2672,$60.5769
12/30/2021,$61.093,3269019,$61.0672,$61.9187,$60.9843
12/29/2021,$61.151,3490524,$61.2865,$61.5962,$60.9252
12/28/2021,$61.4801,4054839,$60.9188,$61.9832,$60.7962
12/27/2021,$61.0414,3429798,$60.4027,$61.0736,$60.2866
12/23/2021,$60.6414,3885495,$60.1898,$60.9898,$60.1898
12/22/2021,$60.0414,4663916,$59.9447,$60.4543,$59.4544
12/21/2021,$60.035,7617689,$58.5254,$60.4285,$58.5254
12/20/2021,$58.048,6013175,$58.0609,$58.1254,$56.8803
12/17/2021,$58.9963,9069622,$59.6415,$60.0414,$58.1319
12/16/2021,$59.6931,7127357,$59.6866,$60.8607,$59.4802
12/15/2021,$59.4028,7694479,$59.4931,$59.6157,$58.177
12/14/2021,$59.4221,7260757,$59.835,$60.6769,$59.1705
12/13/2021,$60.0801,7378550,$61.9123,$62.1897,$59.8801
12/10/2021,$62.5445,4276337,$63.2799,$63.5831,$62.2219
12/09/2021,$63.1122,4066718,$63.0735,$63.3445,$62.5768
12/08/2021,$63.4025,4756834,$62.9316,$63.8283,$62.5639
12/07/2021,$62.9316,5049030,$62.3187,$63.4348,$62.1252
12/06/2021,$61.9381,6679937,$60.5446,$62.5058,$60.1511
12/03/2021,$59.8479,8082765,$61.3704,$61.5123,$59.177
12/02/2021,$61.4349,6094635,$60.7704,$61.7897,$59.8737
12/01/2021,$59.9963,8664983,$62.2865,$62.5058,$59.9576
11/30/2021,$61.2801,11409440,$62.3445,$62.8542,$60.9446
11/29/2021,$63.4799,9776599,$64.0412,$64.7895,$62.4671
11/26/2021,$63.1187,8607582,$62.3574,$63.2864,$61.6155
11/24/2021,$65.9507,5572077,$65.712,$66.0056,$65.3572
11/23/2021,$65.854,6012850,$65.6604,$65.9378,$65.254
11/22/2021,$65.183,6209754,$64.8153,$65.783,$64.6895
11/19/2021,$64.4863,6605069,$64.3831,$64.9895,$64.0605
11/18/2021,$64.9444,8534271,$65.4346,$65.6733,$63.9831
11/17/2021,$65.7959,8307608,$66.8991,$67.0152,$65.4282
11/16/2021,$66.6733,11997730,$68.4796,$68.5183,$66.3314
11/15/2021,$68.8151,6124929,$69.6924,$70.1053,$68.5119
11/12/2021,$69.4086,7625770,$69.286,$69.6279,$68.6796
11/11/2021,$69.028,5512827,$70.0279,$70.7053,$68.886
11/10/2021,$70.2924,8692604,$72.5761,$72.6923,$69.7441
11/09/2021,$71.7955,25123670,$74.0148,$74.9405,$71.273
11/08/2021,$69.944,5174452,$70.5763,$71.1633,$69.8763
11/05/2021,$70.1505,7602292,$68.9828,$70.7375,$68.9312
11/04/2021,$67.8732,4675823,$68.299,$68.6409,$67.2797
11/03/2021,$68.3635,4111736,$68.4861,$68.6022,$67.6216
11/02/2021,$68.828,4480827,$68.6022,$69.1182,$67.9313
11/01/2021,$68.5312,4887068,$68.228,$68.8796,$67.9184
10/29/2021,$67.6539,5618692,$67.7055,$67.8926,$67.17
10/28/2021,$67.9055,5910758,$66.6991,$67.9796,$66.512
10/27/2021,$66.9958,8984276,$69.5957,$69.8537,$66.8926
10/26/2021,$69.3118,11700980,$68.228,$71.5891,$67.8797
10/25/2021,$67.9313,6496185,$66.8604,$68.3732,$66.6571
10/22/2021,$67.1249,5355045,$66.4797,$67.4184,$66.1572
10/21/2021,$66.5443,7219593,$68.228,$68.6344,$66.4539
10/20/2021,$68.3828,6107906,$67.5764,$68.3957,$67.0087
10/19/2021,$67.5635,4216374,$67.4668,$67.7184,$66.8217
10/18/2021,$67.17,4145535,$66.8862,$67.4604,$66.4733
10/15/2021,$67.3571,5650266,$66.8668,$68.3183,$66.5701
10/14/2021,$66.2798,6140944,$66.5378,$66.8668,$66.0411
10/13/2021,$66.0346,7519190,$65.9314,$66.5765,$65.2734
10/12/2021,$66.2668,8549578,$66.8088,$67.1184,$65.5185
10/11/2021,$67.1442,4121833,$67.6345,$68.228,$67.0733
10/08/2021,$67.5571,4273578,$67.9764,$68.5248,$67.5184
10/07/2021,$68.0667,6656476,$67.6345,$68.7248,$67.3055
10/06/2021,$67.3055,7013886,$66.8862,$67.3636,$65.8411
10/05/2021,$67.6732,5737196,$67.7764,$68.3796,$66.9313
10/04/2021,$67.6732,7656188,$67.9958,$69.0796,$67.4797
10/01/2021,$68.2667,8094466,$67.2087,$68.6344,$66.8797
09/30/2021,$66.4668,8946772,$68.6151,$69.086,$66.4152
09/29/2021,$68.5635,7399248,$68.3828,$69.028,$67.9363
09/28/2021,$68.2087,12551700,$67.9248,$68.8667,$67.5636
09/27/2021,$67.9635,8081525,$67.4474,$68.5982,$67.3442
09/24/2021,$66.9636,6559540,$66.2281,$67.2184,$66.1894
09/23/2021,$66.4217,11601090,$64.2089,$67.1442,$64.2025
09/22/2021,$63.5702,11216070,$63.009,$63.8831,$63.0025
09/21/2021,$62.4606,15788640,$64.4476,$64.5057,$62.0671
09/20/2021,$64.3895,10103810,$63.5444,$64.425,$62.7509
09/17/2021,$64.8153,10721930,$65.254,$65.7144,$64.596
09/16/2021,$65.3766,5981928,$66.054,$66.2539,$65.0411
09/15/2021,$65.9056,8103742,$65.0218,$66.1056,$64.9573
09/14/2021,$64.7573,16022580,$67.441,$67.4474,$64.559
09/13/2021,$67.3894,12484210,$66.2217,$67.6474,$65.8153
09/10/2021,$65.8024,9563565,$66.6346,$67.0603,$65.6572
09/09/2021,$66.6346,9386479,$66.0346,$67.6861,$65.8733
09/08/2021,$66.1765,12001300,$66.4152,$67.5635,$64.7831
09/07/2021,$66.6346,10991680,$67.4152,$67.699,$66.0023
09/03/2021,$67.5764,7617749,$68.3828,$69.2602,$67.1442
09/02/2021,$68.5506,8494837,$67.0926,$68.6022,$67.0797
09/01/2021,$66.8733,7968108,$67.97,$68.0409,$66.6159
08/31/2021,$68.0022,10990790,$67.699,$68.6151,$67.3894
08/30/2021,$67.8603,7145665,$68.5957,$68.6796,$67.6087
08/27/2021,$68.4409,7770955,$67.0281,$68.4764,$67.0281
08/26/2021,$66.6926,8166535,$67.3894,$67.4926,$66.3443
08/25/2021,$67.5442,7867116,$66.6797,$67.8184,$66.1572
08/24/2021,$66.6217,6857682,$65.3443,$66.7765,$65.1959
08/23/2021,$65.1379,6007436,$64.8992,$65.4669,$64.6863
08/20/2021,$64.5444,6356677,$64.2476,$64.9444,$63.9315
08/19/2021,$64.1379,10805750,$64.5121,$65.0411,$63.609
08/18/2021,$65.4217,6496462,$65.2089,$66.7507,$65.0024
08/17/2021,$65.5572,8177375,$66.1507,$66.6217,$64.7444
08/16/2021,$66.6733,6919442,$67.241,$67.2861,$65.9572
08/13/2021,$67.6861,5619902,$68.7054,$68.7828,$67.4668
08/12/2021,$68.7183,6400312,$68.5054,$69.1763,$67.8926
08/11/2021,$68.4087,8305138,$68.5183,$68.5183,$66.9765
08/10/2021,$68.4345,8056071,$66.97,$68.5957,$66.5765
08/09/2021,$66.9055,7954709,$66.8088,$67.2667,$65.8217
08/06/2021,$67.4281,10988170,$66.6797,$67.9055,$66.6797
08/05/2021,$66.4604,8130781,$66.4475,$67.5055,$66.1378
08/04/2021,$66.3894,14144330,$65.6798,$66.7378,$65.454
08/03/2021,$66.4862,14440020,$64.6411,$66.5765,$63.2928
08/02/2021,$64.8992,24885500,$67.4023,$69.1634,$64.7906
07/30/2021,$66.8346,1250000,$67.9184,$68.228,$66.6797
07/29/2021,$68.5893,6784558,$68.0732,$69.0538,$67.5571
07/28/2021,$67.7635,8571033,$67.8668,$69.5699,$67.299
07/27/2021,$67.5055,14930538,$68.7957,$69.5183,$66.0604
07/26/2021,$66.6797,6728613,$65.3379,$66.783,$65.183
07/23/2021,$65.5959,4722409,$66.0604,$66.4733,$65.183
07/22/2021,$65.5443,5427873,$67.3507,$67.4023,$65.5443
07/21/2021,$67.5055,8440719,$66.0088,$67.6603,$65.9056
07/20/2021,$65.5443,9390364,$61.9832,$65.7508,$61.88
07/19/2021,$61.9316,12362151,$62.9122,$63.1703,$61.0027
07/16/2021,$64.7702,5695470,$66.0604,$66.4217,$64.6153
07/15/2021,$65.854,6423854,$65.4927,$66.6797,$64.8734
07/14/2021,$66.112,5588733,$66.4733,$66.9894,$65.6475
07/13/2021,$66.5249,4926444,$67.5571,$67.5571,$66.4733
07/12/2021,$67.6603,6969833,$67.4023,$67.7893,$66.5765
07/09/2021,$67.9184,5165288,$67.1442,$68.0732,$66.783
07/08/2021,$66.4217,6727848,$65.6991,$66.783,$65.0798
07/07/2021,$66.9894,7632564,$66.4733,$67.4797,$65.7508
07/06/2021,$66.6797,8829845,$68.5377,$68.7441,$66.1636
07/02/2021,$68.9506,4149986,$69.8795,$69.8795,$68.6925
07/01/2021,$69.5699,5836633,$70.086,$70.344,$68.9506
06/30/2021,$69.4667,8568975,$67.8668,$69.8021,$67.3507
06/29/2021,$67.5571,8649645,$67.4023,$68.2796,$66.8862
06/28/2021,$66.5249,7723448,$67.9184,$67.97,$66.0088
06/25/2021,$67.9184,4264449,$67.9184,$68.3312,$67.6087
06/24/2021,$67.8668,5977556,$67.4023,$68.1248,$66.6797
06/23/2021,$66.8346,5459693,$67.1958,$68.0732,$66.783
06/22/2021,$67.2474,4783573,$67.7119,$68.099,$66.783
06/21/2021,$68.0732,6744261,$66.5249,$68.0732,$66.3701
06/18/2021,$65.9572,10258084,$66.2669,$67.1958,$65.8024
06/17/2021,$67.0926,9626679,$69.2086,$69.7247,$66.6281
06/16/2021,$69.3634,8766406,$69.6731,$70.4472,$68.5893
06/15/2021,$69.8795,4753236,$69.415,$70.0344,$68.6925
06/14/2021,$69.5183,5678223,$71.1182,$71.3762,$69.2086
06/11/2021,$70.6537,5295661,$70.4472,$71.1182,$70.0344
06/10/2021,$70.344,6229850,$71.273,$71.5827,$70.1376
06/09/2021,$70.8601,6970965,$71.0666,$71.273,$70.5505
